,산업분류,ID,지역,행정구역,인구 수,확진자 수,총사업체수,총종사자수,상용 종사자수,임시및일용 종사자수,인구 대비 확진자 수,인구 대비 산업체 수,인구 대비 산업체 종사자 수,종사자수 대비 산업체 수,종사자수 대비 상용 종사자 수,종사자수 대비 임시및일용 종사자 수,종사자수 대비 비정규 종사자 비
46,금융 및 보험업(64~66),대구 수성,대구,수성구,418834,1058,415,7587,3933,120,0.2526060443994518,0.09908460153664697,1.8114575225507004,5.469882694081982,51.83867141162515,1.5816528272044286,3.051106025934401
47,금융 및 보험업(64~66),대구 달서,대구,달서구,576746,1643,397,5303,3000,82,0.2848741040249954,0.06883446092387291,0.9194688823156121,7.486328493305676,56.57175183858193,1.5462945502545729,2.733333333333334
48,금융 및 보험업(64~66),대구 달성,대구,달성군,250753,687,98,937,885,6,0.27397478793872854,0.03908228416010975,0.3736744924288044,10.458911419423693,94.45037353255069,0.6403415154749199,0.6779661016949152
49,금융 및 보험업(64~66),인천 중구,인천,중구,119514,18,95,1119,1078,22,0.015060997038003916,0.079488595478354,0.9362919825292434,8.489722966934764,96.33601429848079,1.966041108132261,2.0408163265306123
50,금융 및 보험업(64~66),인천 동구,인천,동구,65185,4,53,382,314,13,0.006136381069264401,0.08130704916775332,0.5860243921147503,13.874345549738221,82.19895287958116,3.4031413612565444,4.140127388535031
51,금융 및 보험업(64~66),인천 연수,인천,연수구,349963,56,129,1244,1161,36,0.016001691607398498,0.03686103959561439,0.35546614927863807,10.369774919614148,93.32797427652733,2.8938906752411575,3.10077519379845
52,금융 및 보험업(64~66),인천 남동,인천,남동구,537389,48,404,6517,3054,125,0.008932077135929467,0.075178315894073,1.212715556142757,6.199171397882462,46.86205309191346,1.918060457265613,4.092992796332679
53,금융 및 보험업(64~66),인천 부평,인천,부평구,525014,94,420,7495,3021,84,0.017904284457176383,0.07999786672355404,1.4275809787929465,5.603735823882588,40.306871247498336,1.1207471647765177,2.780536246276067
54,금융 및 보험업(64~66),인천 계양,인천,계양구,307598,55,137,1659,853,49,0.017880480367232558,0.0445386510965611,0.5393403078043421,8.257986738999398,51.41651597347799,2.9535864978902953,5.744431418522861
55,금융 및 보험업(64~66),인천 서구,인천,서구,532713,29,180,1887,1584,37,0.00544383185692859,0.03378930118093607,0.35422450738014655,9.538950715421304,83.94276629570747,1.9607843137254901,2.335858585858586
56,금융 및 보험업(64~66),인천 미추홀,인천,미추홀구,415102,72,323,4719,1964,71,0.017345134448882443,0.07781220037484762,1.13682902033717,6.844670481034118,41.61898707353252,1.5045560500105954,3.615071283095723
57,금융 및 보험업(64~66),인천 강화,인천,강화군,64432,2,44,503,401,11,0.003104047678172337,0.0682890489197914,0.7806679910603427,8.747514910536779,79.72166998011929,2.1868787276341948,2.743142144638404
58,금융 및 보험업(64~66),인천 옹진,인천,옹진군,19207,0,17,110,105,3,0.0,0.0885093976154527,0.5727078669235174,15.454545454545453,95.45454545454545,2.727272727272727,2.857142857142857
59,금융 및 보험업(64~66),광주 동구,광주,동구,99870,18,301,4384,2840,208,0.018023430459597475,0.3013918093521578,4.389706618604185,6.865875912408759,64.78102189781022,4.744525547445255,7.323943661971831
60,금융 및 보험업(64~66),광주 서구,광주,서구,302189,18,695,14299,4722,336,0.005956537134045249,0.22998851712008045,4.731806915539613,4.860479753828939,33.02328834184209,2.34981467235471,7.115628970775095
61,금융 및 보험업(64~66),광주 남구,광주,남구,217345,10,107,873,757,17,0.004600980008741862,0.049230486093537924,0.40166555476316457,12.256586483390606,86.71248568155785,1.9473081328751431,2.2457067371202113
62,금융 및 보험업(64~66),광주 북구,광주,북구,450023,89,269,2925,1838,31,0.019776766965243997,0.05977472262528804,0.6499667794757157,9.196581196581196,62.83760683760684,1.0598290598290598,1.6866158868335146
63,금융 및 보험업(64~66),광주 광산,광주,광산구,420665,24,185,1894,1728,29,0.005705252397988899,0.043977987234497765,0.45023950174129057,9.767687434002111,91.23548046462513,1.5311510031678985,1.678240740740741
64,금융 및 보험업(64~66),대전 동구,대전,동구,237297,18,116,933,884,13,0.007585430915687936,0.04888388812332225,0.3931781691298247,12.433011789924974,94.7481243301179,1.3933547695605575,1.4705882352941175
65,금융 및 보험업(64~66),대전 중구,대전,중구,239284,18,316,5461,2519,225,0.0075224419518229385,0.13206064759866937,2.282225305494726,5.786485991576634,46.12708295184032,4.120124519318806,8.932115919015482
66,금융 및 보험업(64~66),대전 서구,대전,서구,484492,70,710,13065,5970,512,0.014448122982422826,0.1465452473931458,2.6966389537907745,5.434366628396479,45.69460390355913,3.918867202449292,8.576214405360135
67,금융 및 보험업(64~66),대전 유성,대전,유성구,365833,52,171,1451,1325,23,0.01421413595821044,0.04674263940103818,0.3966290629877567,11.784975878704342,91.31633356305996,1.5851137146795313,1.7358490566037734
68,금융 및 보험업(64~66),대전 대덕,대전,대덕구,184308,8,105,887,700,4,0.004340560366343295,0.05696985480825574,0.4812596306183128,11.837655016910936,78.91770011273958,0.4509582863585118,0.5714285714285714
69,금융 및 보험업(64~66),울산 중구,울산,중구,227054,12,124,2080,1700,65,0.005285086367119716,0.054612559126903736,0.9160816369674174,5.961538461538462,81.73076923076923,3.125,3.823529411764706
70,금융 및 보험업(64~66),울산 남구,울산,남구,327561,19,562,10109,3171,135,0.0058004463290806905,0.17157109668122886,3.0861427337198264,5.5594025126125235,31.368087842516566,1.335443664061727,4.257332071901609
71,금융 및 보험업(64~66),울산 동구,울산,동구,166992,9,86,1053,671,18,0.005389479735556194,0.051499473028648074,0.6305691290600747,8.167141500474834,63.722697056030384,1.7094017094017095,2.6825633383010437
72,금융 및 보험업(64~66),울산 북구,울산,북구,203675,10,93,812,687,2,0.004909782742113661,0.04566097950165705,0.3986743586596293,11.453201970443349,84.60591133004927,0.24630541871921183,0.29112081513828236
73,금융 및 보험업(64~66),울산 울주,울산,울주군,224834,6,76,844,674,14,0.002668635526655221,0.03380271667096613,0.3753880640828345,9.004739336492891,79.85781990521326,1.6587677725118484,2.077151335311573
74,금융 및 보험업(64~66),세종,세종특별자치시,세종특별자치시,312374,50,179,1803,1343,27,0.016006453802173033,0.05730310461177947,0.5771927241063597,9.92789794786467,74.48696616749861,1.497504159733777,2.0104244229337307
75,금융 및 보험업(64~66),수원,경기도,수원시,1218843,17,842,14888,6629,990,0.001394765363545592,0.06908190800619933,1.2214862783803986,5.655561526061257,44.525792584631915,6.649650725416442,14.934379242721374
76,금융 및 보험업(64~66),성남,경기도,성남시,931393,183,714,12130,7820,323,0.01964798962414362,0.0766593693532161,1.3023503504965144,5.886232481450948,64.46826051112943,2.6628194558944767,4.130434782608696
77,금융 및 보험업(64~66),의정부,경기도,의정부시,432286,68,326,4764,2007,42,0.01573032668187265,0.07541303673956594,1.102048181065313,6.842989084802687,42.12846347607053,0.8816120906801008,2.092675635276532
78,금융 및 보험업(64~66),안양,경기도,안양시,566574,67,552,8680,3401,76,0.011825463222809376,0.09742769699986234,1.5320152354326178,6.3594470046082945,39.18202764976959,0.8755760368663594,2.2346368715083798
79,금융 및 보험업(64~66),부천,경기도,부천시,848756,185,625,10234,4365,365,0.021796605856099986,0.07363718194628374,1.2057646720612285,6.107094000390854,42.651944498729726,3.566542896228259,8.36197021764032
80,금융 및 보험업(64~66),광명,경기도,광명시,323460,34,144,2239,1096,29,0.010511346070611513,0.044518642181413465,0.6922030544735053,6.431442608307281,48.95042429656096,1.2952210808396605,2.645985401459854
81,금융 및 보험업(64~66),평택,경기도,평택시,504485,133,309,3901,2089,153,0.026363519232484613,0.061250582276975524,0.7732638235031765,7.921045885670342,53.55037169956422,3.9220712637785184,7.324078506462422
82,금융 및 보험업(64~66),동두천,경기도,동두천시,97535,6,57,730,321,9,0.006151637873583841,0.0584405597990465,0.7484492746193674,7.808219178082192,43.97260273972603,1.2328767123287672,2.8037383177570088
83,금융 및 보험업(64~66),안산,경기도,안산시,720105,53,511,7075,3063,68,0.007360037772269322,0.07096187361565327,0.9824956082793481,7.2226148409894,43.293286219081274,0.9611307420494699,2.2200457068233757
84,금융 및 보험업(64~66),고양,경기도,고양시,1006992,83,598,7808,4174,89,0.008242369353480465,0.05938478160700383,0.7753785531563309,7.658811475409837,53.457991803278695,1.1398565573770492,2.1322472448490655
85,금융 및 보험업(64~66),과천,경기도,과천시,53740,12,34,685,592,8,0.02232973576479345,0.06326758466691478,1.2746557499069595,4.963503649635037,86.42335766423358,1.167883211678832,1.3513513513513513
86,금융 및 보험업(64~66),구리,경기도,구리시,195868,13,185,3369,1140,55,0.006637122960361059,0.09445136520513815,1.7200359425735698,5.491243692490353,33.83793410507569,1.6325319085782133,4.824561403508772
87,금융 및 보험업(64~66),남양주,경기도,남양주시,661866,51,170,1904,1525,81,0.007705487213423866,0.02568495737807955,0.287671522634491,8.928571428571429,80.09453781512606,4.254201680672269,5.311475409836065
88,금융 및 보험업(64~66),오산,경기도,오산시,228059,8,85,1025,695,12,0.0035078641930377666,0.03727105705102627,0.44944509973296387,8.292682926829269,67.8048780487805,1.170731707317073,1.7266187050359711
89,금융 및 보험업(64~66),시흥,경기도,시흥시,480201,35,182,1822,1372,54,0.007288614559319952,0.03790079570846375,0.37942444934517006,9.989023051591657,75.30186608122942,2.96377607025247,3.9358600583090375
90,금융 및 보험업(64~66),군포,경기도,군포시,276860,80,95,914,757,34,0.02889547063497797,0.03431337137903634,0.3301307520046233,10.393873085339168,82.82275711159738,3.7199124726477026,4.491413474240423
91,금융 및 보험업(64~66),의왕,경기도,의왕시,149599,11,41,350,329,17,0.007352990327475451,0.02740660031149941,0.23395878314694615,11.714285714285715,94.0,4.857142857142857,5.167173252279635
92,금융 및 보험업(64~66),하남,경기도,하남시,238592,13,68,747,514,22,0.005448631974248927,0.028500536480686695,0.31308677575107297,9.103078982597054,68.80856760374833,2.9451137884872822,4.280155642023346
93,금융 및 보험업(64~66),용인,경기도,용인시,1026126,115,346,4688,3065,123,0.01120720067516075,0.03371905594439669,0.45686397187090083,7.3805460750853245,65.3796928327645,2.623720136518771,4.01305057096248
94,금융 및 보험업(64~66),파주,경기도,파주시,447906,22,176,2096,1368,146,0.004911744875040745,0.03929395900032596,0.46795532991297284,8.396946564885496,65.2671755725191,6.965648854961833,10.672514619883042
95,금융 및 보험업(64~66),이천,경기도,이천시,220599,17,135,1792,1063,91,0.007706290599685402,0.061197013585737016,0.8123336914491905,7.533482142857142,59.31919642857143,5.078125,8.560677328316087
96,금융 및 보험업(64~66),안성,경기도,안성시,201135,9,99,1201,840,9,0.004474606607502424,0.04922067268252667,0.5971113928456012,8.243130724396336,69.94171523730225,0.7493755203996669,1.0714285714285714
97,금융 및 보험업(64~66),김포,경기도,김포시,424865,42,163,1890,1274,41,0.00988549303896532,0.03836512774646064,0.4448471867534393,8.624338624338625,67.4074074074074,2.1693121693121693,3.2182103610675044
98,금융 및 보험업(64~66),화성,경기도,화성시,777295,48,294,3407,2494,79,0.006175261644549367,0.037823477572864875,0.4383149254787436,8.629292632814794,73.20223070149692,2.3187555033754035,3.167602245388933
99,금융 및 보험업(64~66),광주,경기도,광주시,364178,39,95,1298,869,29,0.010709048871705594,0.026086144687487985,0.356419113730099,7.3189522342064715,66.94915254237289,2.234206471494607,3.33716915995397
100,금융 및 보험업(64~66),양주,경기도,양주시,217776,14,65,708,573,9,0.006428623907133936,0.029847182425978988,0.3251046947322019,9.180790960451978,80.9322033898305,1.2711864406779663,1.5706806282722516
101,금융 및 보험업(64~66),포천,경기도,포천시,161564,34,94,1474,789,18,0.021044292045257606,0.05818127800747691,0.912331955138521,6.377204884667571,53.52781546811397,1.2211668928086838,2.2813688212927756
102,금융 및 보험업(64~66),연천,경기도,연천군,43383,0,39,342,296,1,0.0,0.08989696424866883,0.7883272249498651,11.403508771929824,86.54970760233918,0.29239766081871343,0.33783783783783783
103,금융 및 보험업(64~66),가평,경기도,가평군,59957,2,42,421,294,13,0.0033357239354870993,0.07005020264522908,0.7021698884200344,9.97624703087886,69.83372921615202,3.0878859857482186,4.421768707482993
104,금융 및 보험업(64~66),양평,경기도,양평군,111094,1,53,587,401,10,0.0009001386213476875,0.04770734693142744,0.5283813707310926,9.028960817717206,68.31345826235093,1.7035775127768313,2.493765586034913
105,금융 및 보험업(64~66),춘천,강원도,춘천시,284985,10,281,3858,1929,142,0.0035089566117514955,0.09860168079021703,1.353755460813727,7.283566614826335,50.0,3.68066355624676,7.36132711249352
106,금융 및 보험업(64~66),원주,강원도,원주시,344168,26,377,8562,5969,72,0.007554450152251226,0.10953952720764279,2.4877385462913457,4.403176827843962,69.71501985517402,0.8409250175192713,1.2062321996984422
107,금융 및 보험업(64~66),강릉,강원도,강릉시,215528,8,246,3055,1499,63,0.0037118147062098657,0.11413830221595336,1.4174492409338926,8.052373158756138,49.0671031096563,2.062193126022913,4.202801867911941
108,금융 및 보험업(64~66),동해,강원도,동해시,87830,0,87,930,435,6,0.0,0.09905499259933964,1.0588637139929409,9.35483870967742,46.774193548387096,0.6451612903225806,1.3793103448275863
109,금융 및 보험업(64~66),태백,강원도,태백시,43488,1,59,594,290,2,0.002299484915378955,0.13566961000735833,1.3658940397350994,9.932659932659933,48.821548821548824,0.33670033670033667,0.6896551724137931
110,금융 및 보험업(64~66),속초,강원도,속초시,78312,3,88,1074,425,25,0.0038308305240576154,0.11237102870569006,1.3714373276126264,8.193668528864059,39.57169459962756,2.3277467411545625,5.88235294117647
111,금융 및 보험업(64~66),삼척,강원도,삼척시,67881,1,70,668,376,32,0.0014731662762776034,0.10312163933943225,0.9840750725534392,10.479041916167663,56.287425149700596,4.790419161676647,8.510638297872342
112,금융 및 보험업(64~66),횡성,강원도,횡성군,44116,1,30,339,299,5,0.0022667512920482363,0.06800253876144709,0.7684286880043522,8.849557522123893,88.20058997050147,1.4749262536873156,1.6722408026755853
113,금융 및 보험업(64~66),영월,강원도,영월군,36762,3,33,270,214,0,0.008160600620205648,0.08976660682226212,0.7344540558185082,12.222222222222221,79.25925925925927,0.0,0.0
114,금융 및 보험업(64~66),평창,강원도,평창군,40025,4,46,481,433,5,0.009993753903810118,0.11492816989381636,1.2017489069331668,9.563409563409564,90.02079002079002,1.0395010395010396,1.1547344110854503
115,금융 및 보험업(64~66),정선,강원도,정선군,35580,0,75,346,252,27,0.0,0.21079258010118043,0.9724564362001125,21.67630057803468,72.83236994219652,7.803468208092486,10.714285714285715
116,금융 및 보험업(64~66),철원,강원도,철원군,44346,11,30,301,204,5,0.024804942948631222,0.06764984440535787,0.6787534388670906,9.966777408637874,67.77408637873754,1.6611295681063125,2.450980392156863
117,금융 및 보험업(64~66),화천,강원도,화천군,23950,0,16,133,120,0,0.0,0.06680584551148226,0.5553235908141962,12.030075187969924,90.22556390977444,0.0,0.0
118,금융 및 보험업(64~66),양구,강원도,양구군,22101,0,19,166,114,21,0.0,0.0859689606805122,0.7510972354192118,11.44578313253012,68.67469879518072,12.650602409638553,18.421052631578945
119,금융 및 보험업(64~66),인제,강원도,인제군,30373,1,30,343,199,46,0.0032923978533565997,0.098771935600698,1.1292924637013135,8.746355685131196,58.01749271137027,13.411078717201166,23.115577889447234
120,금융 및 보험업(64~66),고성(강원),강원도,고성군,28127,0,25,185,141,8,0.0,0.08888256835069505,0.6577310057951434,13.513513513513514,76.21621621621621,4.324324324324325,5.673758865248227
121,금융 및 보험업(64~66),양양,강원도,양양군,25642,0,27,212,173,13,0.0,0.10529599875204743,0.8267685827938538,12.735849056603774,81.60377358490565,6.132075471698113,7.514450867052023
122,금융 및 보험업(64~66),충주,충청북도,충주시,215224,13,179,2301,1121,23,0.006040218562985541,0.08316916329033937,1.0691186856484407,7.77922642329422,48.717948717948715,0.9995654063450673,2.0517395182872433
123,금융 및 보험업(64~66),제천,충청북도,제천시,136101,0,108,1271,587,17,0.0,0.07935283355743161,0.9338652912175517,8.49724626278521,46.18410700236035,1.3375295043273014,2.8960817717206133
124,금융 및 보험업(64~66),청주,충청북도,청주시,845036,25,623,8939,4111,102,0.002958453841019791,0.07372466971821319,1.0578247553950364,6.9694596711041505,45.989484282358205,1.1410672334713055,2.4811481391388956
125,금융 및 보험업(64~66),보은,충청북도,보은군,32507,0,38,320,278,14,0.0,0.11689789891408005,0.9844033592764635,11.875,86.875,4.375,5.035971223021582
126,금융 및 보험업(64~66),옥천,충청북도,옥천군,49756,2,44,494,330,2,0.004019615724736715,0.08843154594420774,0.9928450840099686,8.906882591093117,66.80161943319838,0.4048582995951417,0.6060606060606061
127,금융 및 보험업(64~66),영동,충청북도,영동군,48475,1,47,430,343,30,0.0020629190304280558,0.09695719443011862,0.8870551830840641,10.930232558139535,79.76744186046511,6.976744186046512,8.746355685131196
128,금융 및 보험업(64~66),진천,충청북도,진천군,83915,1,46,441,357,0,0.0011916820592265983,0.05481737472442352,0.5255317881189299,10.430839002267573,80.95238095238095,0.0,0.0
129,금융 및 보험업(64~66),괴산,충청북도,괴산군,38453,11,32,290,241,12,0.028606350609835386,0.0832184745013393,0.7541674251683874,11.03448275862069,83.10344827586206,4.137931034482759,4.979253112033195
130,금융 및 보험업(64~66),음성,충청북도,음성군,105539,8,82,795,530,13,0.007580136252949147,0.07769639659272876,0.7532760401368214,10.314465408805033,66.66666666666666,1.6352201257861636,2.4528301886792456
131,금융 및 보험업(64~66),단양,충청북도,단양군,28444,1,27,195,145,0,0.003515679932498945,0.09492335817747152,0.6855575868372943,13.846153846153847,74.35897435897436,0.0,0.0
