종목코드,종목명,거래량(주)_매수,거래량(주)_매도,거래량(주)_순매수,거래대금(원)_매수,거래대금(원)_매도,거래대금(원)_순매수,업종명
001530,DI동일,"312,735","294,182","18,553","19,422,118,600","18,208,546,600","1,213,572,000",상품 중개업
004890,동일산업,"55,520","29,270","26,250","2,612,790,400","1,401,182,700","1,211,607,700",1차 철강 제조업
017370,우신시스템,"1,002,000","649,905","352,095","3,425,214,710","2,222,522,470","1,202,692,240",특수 목적용 기계 제조업
214420,토니모리,"6,989,876","6,890,113","99,763","78,529,364,290","77,329,150,970","1,200,213,320",기타 화학제품 제조업
003920,남양유업,"21,504","17,721","3,783","6,849,198,500","5,660,499,000","1,188,699,500",낙농제품 및 식용빙과류 제조업
105840,우진,"6,988,884","6,683,591","305,293","25,337,681,344","24,154,302,300","1,183,379,044","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
001500,현대차증권,"2,692,201","2,534,857","157,344","20,323,924,030","19,151,685,680","1,172,238,350",금융 지원 서비스업
026940,부국철강,"12,901,695","12,636,736","264,959","50,236,333,445","49,064,132,100","1,172,201,345",1차 철강 제조업
000240,한국테크놀로지그룹,"1,151,980","1,032,209","119,771","11,059,632,050","9,917,517,120","1,142,114,930",기타 금융업
004830,덕성,"26,034,934","25,742,717","292,217","87,579,386,835","86,446,578,275","1,132,808,560",플라스틱제품 제조업
071320,지역난방공사,"213,583","175,709","37,874","7,091,994,350","5,975,546,000","1,116,448,350","증기, 냉·온수 및 공기조절 공급업"
057050,현대홈쇼핑,"359,863","339,606","20,257","22,716,968,300","21,618,609,200","1,098,359,100",무점포 소매업
003060,에이프로젠제약,"633,891,683","633,176,871","714,812","1,221,939,906,545","1,220,843,402,240","1,096,504,305",의약품 제조업
194370,제이에스코퍼레이션,"1,185,863","1,033,966","151,897","8,662,819,300","7,568,759,180","1,094,060,120","가죽, 가방 및 유사제품 제조업"
029530,신도리코,"164,972","121,828","43,144","4,181,092,850","3,092,888,250","1,088,204,600",컴퓨터 및 주변장치 제조업
069460,대호에이엘,"46,827,505","46,441,180","386,325","130,863,753,295","129,814,585,560","1,049,167,735",1차 비철금속 제조업
002100,경농,"19,045,222","18,960,766","84,456","227,301,315,340","226,264,043,060","1,037,272,280","비료, 농약 및 살균, 살충제 제조업"
033240,자화전자,"2,532,074","2,378,325","153,749","17,664,649,740","16,629,927,340","1,034,722,400",전자부품 제조업
030790,비케이탑스,"4,700,478","4,503,873","196,605","25,487,529,430","24,493,644,895","993,884,535","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
013520,화승알앤에이,"2,185,103","1,561,696","623,407","3,428,298,305","2,452,532,775","975,765,530",자동차 신품 부품 제조업
000370,한화손해보험,"13,217,425","12,736,636","480,789","27,012,947,420","26,038,559,420","974,388,000",보험업
003580,넥스트사이언스,"13,158,533","13,048,611","109,922","91,595,766,770","90,625,631,360","970,135,410",기타 비금속광물 광업
005190,동성화학,"268,020","207,127","60,893","4,183,313,800","3,214,176,100","969,137,700",기초 화학물질 제조업
300720,한일시멘트,"280,513","267,313","13,200","23,627,985,200","22,660,247,000","967,738,200","시멘트, 석회, 플라스터 및 그 제품 제조업"
011785,금호석유우,"246,365","209,540","36,825","6,523,044,400","5,558,747,050","964,297,350",-
072710,농심홀딩스,"65,285","52,259","13,026","4,864,800,500","3,901,958,400","962,842,100",기타 금융업
007340,디티알오토모티브,"142,689","102,930","39,759","3,459,504,550","2,503,325,700","956,178,850",일차전지 및 축전지 제조업
284740,쿠쿠홈시스,"391,855","365,468","26,387","13,751,713,450","12,822,029,250","929,684,200",개인 및 가정용품 임대업
003670,포스코케미칼,"6,902,155","6,882,648","19,507","335,891,432,800","334,968,924,200","922,508,600","내화, 비내화 요업제품 제조업"
009450,경동나비엔,"818,520","784,697","33,823","27,694,882,550","26,772,918,450","921,964,100",가정용 기기 제조업
005945,NH투자증권우,"1,631,704","1,499,259","132,445","11,549,784,630","10,633,885,270","915,899,360",-
168490,한국패러랠,"874,692","402,031","472,661","1,686,839,935","778,974,955","907,864,980",신탁업 및 집합투자업
088790,진도,"2,433,218","2,054,808","378,410","5,931,306,500","5,035,818,915","895,487,585",기타 전문 도매업
014990,인디에프,"74,317,043","73,964,042","353,001","148,263,474,165","147,370,183,025","893,291,140",봉제의복 제조업
013700,까뮤이앤씨,"56,558,235","56,137,151","421,084","72,390,312,726","71,498,057,757","892,254,969",건물 건설업
001750,한양증권,"1,318,101","1,170,861","147,240","8,006,532,670","7,119,648,990","886,883,680",금융 지원 서비스업
005610,SPC삼립,"241,794","229,397","12,397","16,493,914,400","15,615,255,100","878,659,300",기타 식품 제조업
00279K,아모레G3우(전환),"102,428","79,342","23,086","3,785,606,600","2,907,856,700","877,749,900",-
005320,국동,"137,061,169","136,723,080","338,089","278,045,907,125","277,168,192,275","877,714,850",생활용품 도매업
104700,한국철강,"1,174,877","941,374","233,503","4,301,338,155","3,459,315,280","842,022,875",1차 철강 제조업
145990,삼양사,"480,667","456,083","24,584","16,895,834,750","16,058,329,900","837,504,850",기타 식품 제조업
020760,일진디스플,"4,473,611","4,181,040","292,571","12,542,741,120","11,712,951,965","829,789,155",반도체 제조업
161000,애경유화,"3,127,175","2,997,135","130,040","20,748,817,110","19,922,198,070","826,619,040",기초 화학물질 제조업
033270,유나이티드제약,"7,654,627","7,613,314","41,313","139,866,721,750","139,043,751,100","822,970,650",의약품 제조업
012160,영흥,"51,043,257","50,333,424","709,833","55,213,335,987","54,392,890,702","820,445,285",1차 철강 제조업
088260,이리츠코크렙,"906,153","747,575","158,578","4,630,289,075","3,817,148,645","813,140,430",부동산 임대 및 공급업
006840,AK홀딩스,"882,651","842,704","39,947","18,669,610,950","17,864,601,650","805,009,300",기타 금융업
006405,삼성SDI우,"430,867","425,904","4,963","62,880,486,500","62,075,998,000","804,488,500",-
030610,교보증권,"2,618,134","2,489,159","128,975","16,707,969,640","15,915,115,180","792,854,460",금융 지원 서비스업
004840,DRB동일,"19,485,242","19,314,555","170,687","105,119,395,195","104,328,883,550","790,511,645",기타 금융업
058430,포스코강판,"703,790","625,366","78,424","7,698,843,370","6,909,889,670","788,953,700",1차 철강 제조업
030720,동원수산,"4,555,427","4,470,240","85,187","38,217,575,030","37,443,924,770","773,650,260",어로 어업
012280,영화금속,"92,347,784","91,956,103","391,681","143,567,963,980","142,801,920,445","766,043,535",자동차 신품 부품 제조업
003240,태광산업,"19,971","19,031","940","14,451,846,000","13,706,256,000","745,590,000",화학섬유 제조업
004870,티웨이홀딩스,"27,867,679","27,317,859","549,820","35,171,432,438","34,425,868,438","745,564,000","시멘트, 석회, 플라스터 및 그 제품 제조업"
011090,에넥스,"20,119,454","19,401,073","718,381","19,780,753,983","19,039,082,909","741,671,074",가구 제조업
025560,미래산업,"2,172,070,800","2,162,542,958","9,527,842","190,467,449,944","189,742,097,933","725,352,011","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
007210,벽산,"23,128,529","22,595,811","532,718","33,059,001,290","32,337,369,225","721,632,065",기타 비금속 광물제품 제조업
338100,NH프라임리츠,"774,542","622,807","151,735","3,689,937,875","2,968,859,190","721,078,685",부동산 임대 및 공급업
068290,삼성출판사,"26,332,807","26,320,486","12,321","642,695,636,150","641,978,887,100","716,749,050","서적, 잡지 및 기타 인쇄물 출판업"
001230,동국제강,"4,644,482","4,449,305","195,177","18,144,273,885","17,436,087,335","708,186,550",1차 철강 제조업
272450,진에어,"8,378,562","8,312,067","66,495","90,722,773,750","90,019,410,340","703,363,410",항공 여객 운송업
003570,S&T중공업,"1,235,917","1,115,880","120,037","6,951,845,880","6,263,297,650","688,548,230",자동차 신품 부품 제조업
064350,현대로템,"82,917,733","82,893,114","24,619","1,407,092,004,950","1,406,407,244,600","684,760,350",철도장비 제조업
015350,부산가스,"144,924","128,973","15,951","5,389,485,050","4,718,248,900","671,236,150",연료용 가스 제조 및 배관공급업
041650,상신브레이크,"853,922","609,195","244,727","2,245,188,865","1,605,410,085","639,778,780",자동차 신품 부품 제조업
00104K,CJ4우(전환),"298,225","283,399","14,826","14,671,874,950","14,038,093,950","633,781,000",-
072130,유엔젤,"11,496,545","11,348,640","147,905","41,750,684,290","41,123,704,835","626,979,455","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
001080,만호제강,"192,855","141,110","51,745","2,364,900,800","1,749,517,750","615,383,050",1차 철강 제조업
075180,새론오토모티브,"310,919","132,992","177,927","1,075,736,235","463,083,045","612,653,190",자동차 신품 부품 제조업
003830,대한화섬,"29,308","21,143","8,165","2,169,252,200","1,557,139,400","612,112,800",화학섬유 제조업
163560,동일고무벨트,"13,558,547","13,487,556","70,991","102,605,523,590","102,005,949,455","599,574,135",고무제품 제조업
28513K,SK케미칼우,"1,335,797","1,316,918","18,879","39,545,843,500","38,948,235,750","597,607,750",-
034590,인천도시가스,"56,565","31,479","25,086","1,343,867,750","749,239,950","594,627,800",연료용 가스 제조 및 배관공급업
002270,롯데푸드,"54,703","53,275","1,428","19,627,038,000","19,036,889,000","590,149,000",낙농제품 및 식용빙과류 제조업
015890,태경산업,"1,178,365","1,036,997","141,368","5,041,058,715","4,454,931,470","586,127,245",기초 화학물질 제조업
019680,대교,"11,851,583","11,761,909","89,674","59,429,115,655","58,859,607,845","569,507,810",초등 교육기관
152330,코리아오토글라스,"641,908","598,527","43,381","8,166,048,150","7,606,843,100","559,205,050",유리 및 유리제품 제조업
004380,삼익THK,"1,384,531","1,332,584","51,947","15,375,702,340","14,825,127,880","550,574,460",일반 목적용 기계 제조업
005390,신성통상,"54,406,106","54,001,909","404,197","57,986,325,012","57,447,215,942","539,109,070",기타 전문 도매업
03473K,SK우,"377,342","373,677","3,665","52,789,409,500","52,266,418,500","522,991,000",-
139130,DGB금융지주,"15,663,361","15,462,347","201,014","74,886,788,205","74,366,565,540","520,222,665",기타 금융업
317400,자이에스앤디,"2,760,852","2,634,456","126,396","11,791,684,440","11,291,626,750","500,057,690",부동산 임대 및 공급업
271560,오리온,"935,610","922,070","13,540","109,782,918,000","109,291,708,500","491,209,500",기타 식품 제조업
006660,삼성공조,"282,572","197,198","85,374","1,646,053,770","1,158,347,230","487,706,540",자동차 신품 부품 제조업
004560,현대비앤지스틸,"553,297","480,951","72,346","3,734,212,700","3,248,322,050","485,890,650",1차 철강 제조업
005810,풍산홀딩스,"207,060","190,837","16,223","5,865,632,650","5,392,850,350","472,782,300",기타 금융업
015860,일진홀딩스,"6,678,247","6,549,654","128,593","23,442,998,235","22,973,689,420","469,308,815",기타 금융업
039130,하나투어,"2,563,183","2,555,900","7,283","104,664,788,400","104,195,973,150","468,815,250",여행사 및 기타 여행보조 서비스업
002240,고려제강,"270,152","237,206","32,946","3,958,127,050","3,491,144,700","466,982,350",1차 철강 제조업
133820,화인베스틸,"11,333,821","11,110,032","223,789","20,687,742,990","20,229,955,460","457,787,530",1차 철강 제조업
000500,가온전선,"109,376","77,141","32,235","1,577,787,650","1,120,078,750","457,708,900",절연선 및 케이블 제조업
051600,한전KPS,"1,322,481","1,308,153","14,328","41,638,671,700","41,186,016,300","452,655,400",전기 및 통신 공사업
136490,선진,"1,488,048","1,433,477","54,571","10,912,345,580","10,460,727,680","451,617,900",동물용 사료 및 조제식품 제조업
002355,넥센타이어1우B,"470,403","253,014","217,389","994,889,700","546,738,800","448,150,900",-
096775,SK이노베이션우,"256,451","249,715","6,736","17,741,835,600","17,296,437,300","445,398,300",-
003530,한화투자증권,"25,340,075","25,160,156","179,919","40,257,971,300","39,813,204,935","444,766,365",금융 지원 서비스업
000860,강남제비스코,"316,588","286,900","29,688","5,048,561,500","4,605,040,800","443,520,700",기타 화학제품 제조업
298050,효성첨단소재,"518,738","511,826","6,912","36,390,332,900","35,949,144,900","441,188,000",화학섬유 제조업
016380,KG동부제철,"3,749,393","3,735,432","13,961","45,463,250,490","45,025,879,010","437,371,480",1차 철강 제조업
029460,케이씨,"654,283","622,514","31,769","8,878,508,450","8,443,469,000","435,039,450","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
089470,HDC현대EP,"2,459,909","2,346,762","113,147","8,536,942,270","8,104,779,280","432,162,990",기타 화학제품 제조업
005800,신영와코루,"15,010","9,298","5,712","1,141,258,800","711,308,200","429,950,600",봉제의복 제조업
084870,TBH글로벌,"2,589,845","2,302,466","287,379","3,831,262,475","3,401,389,875","429,872,600",봉제의복 제조업
003925,남양유업우,"23,861","19,260","4,601","2,502,919,200","2,073,738,800","429,180,400",-
001550,조비,"7,560,910","7,535,106","25,804","122,483,210,300","122,057,169,100","426,041,200","비료, 농약 및 살균, 살충제 제조업"
090350,노루페인트,"6,297,600","6,258,605","38,995","46,746,335,990","46,326,164,650","420,171,340",기타 화학제품 제조업
214330,금호에이치티,"2,551,135","2,443,621","107,514","9,418,652,910","8,999,995,730","418,657,180",자동차 신품 부품 제조업
009310,참엔지니어링,"3,233,747","2,884,920","348,827","3,935,576,910","3,518,609,790","416,967,120",특수 목적용 기계 제조업
092440,기신정기,"1,054,211","912,321","141,890","3,119,418,155","2,705,157,185","414,260,970",특수 목적용 기계 제조업
074610,이엔플러스,"31,047,928","31,023,347","24,581","166,902,863,705","166,493,046,535","409,817,170",일반 목적용 기계 제조업
002310,아세아제지,"1,009,011","986,033","22,978","29,492,534,500","29,087,445,950","405,088,550","골판지, 종이 상자 및 종이용기 제조업"
004080,신흥,"94,463","51,321","43,142","882,770,530","478,811,870","403,958,660",기계장비 및 관련 물품 도매업
005680,삼영전자,"473,713","416,941","56,772","3,350,263,260","2,951,047,060","399,216,200",전자부품 제조업
004365,세방우,"94,169","18,757","75,412","488,676,855","96,294,500","392,382,355",-
000910,유니온,"4,603,622","4,485,857","117,765","13,220,337,955","12,828,031,960","392,305,995","시멘트, 석회, 플라스터 및 그 제품 제조업"
280360,롯데제과,"81,415","77,524","3,891","9,766,675,000","9,380,815,000","385,860,000",기타 식품 제조업
005010,휴스틸,"486,089","427,405","58,684","3,198,698,550","2,822,656,040","376,042,510",1차 철강 제조업
000670,영풍,"16,242","15,506","736","8,116,111,000","7,740,356,500","375,754,500",1차 비철금속 제조업
009580,무림P&P,"4,013,667","3,887,821","125,846","12,713,849,295","12,347,574,760","366,274,535","펄프, 종이 및 판지 제조업"
007860,서연,"25,589,098","25,483,035","106,063","91,377,625,095","91,022,333,005","355,292,090",기타 금융업
108675,LG하우시스우,"142,464","125,639","16,825","3,068,666,200","2,713,878,350","354,787,850",-
001780,알루코,"5,775,507","5,574,979","200,528","10,265,821,055","9,915,893,500","349,927,555",1차 비철금속 제조업
200880,서연이화,"3,624,768","3,518,091","106,677","11,794,797,960","11,448,018,410","346,779,550",자동차 신품 부품 제조업
005870,휴니드,"24,254,701","24,213,703","40,998","157,735,653,055","157,389,202,440","346,450,615",통신 및 방송 장비 제조업
016450,한세예스24홀딩스,"711,772","642,394","69,378","3,398,951,590","3,053,826,595","345,124,995",봉제의복 제조업
103590,일진전기,"3,276,713","3,121,005","155,708","7,021,112,130","6,677,293,915","343,818,215",절연선 및 케이블 제조업
000885,한화우,"2,248,590","2,235,093","13,497","54,923,842,200","54,583,720,850","340,121,350",-
000320,노루홀딩스,"249,570","212,109","37,461","2,205,309,870","1,867,675,660","337,634,210",기타 금융업
008500,일정실업,"66,091","31,256","34,835","641,978,780","305,300,490","336,678,290",편조원단 제조업
027410,BGF,"4,387,225","4,307,613","79,612","18,837,282,725","18,502,068,130","335,214,595",기타 금융업
001140,국보,"25,795,477","25,699,070","96,407","48,290,643,695","47,966,088,430","324,555,265",도로 화물 운송업
293940,신한알파리츠,"974,142","916,787","57,355","6,369,850,580","6,045,991,410","323,859,170",부동산 임대 및 공급업
014160,대영포장,"144,435,164","144,437,624","-2,460","164,998,964,596","164,682,336,892","316,627,704","골판지, 종이 상자 및 종이용기 제조업"
010050,우리종금,"56,764,649","56,370,517","394,132","30,963,540,852","30,650,187,084","313,353,768",기타 금융업
002410,범양건영,"29,992,083","29,934,875","57,208","91,206,460,715","90,893,309,495","313,151,220",건물 건설업
070960,용평리조트,"8,529,621","8,476,454","53,167","38,977,482,935","38,668,633,785","308,849,150",일반 및 생활 숙박시설 운영업
021050,서원,"152,151,981","152,190,191","-38,210","464,646,685,495","464,340,358,655","306,326,840",금속 주조업
014710,사조씨푸드,"10,772,787","10,684,683","88,104","41,785,650,755","41,494,661,720","290,989,035",수산물 가공 및 저장 처리업
009270,신원,"80,841,270","80,808,722","32,548","132,081,580,605","131,798,191,470","283,389,135",봉제의복 제조업
078935,GS우,"108,924","99,433","9,491","3,205,558,550","2,929,086,800","276,471,750",-
264900,크라운제과,"1,068,317","1,027,997","40,320","8,032,497,560","7,757,367,400","275,130,160",기타 식품 제조업
042700,한미반도체,"3,065,398","3,012,621","52,777","22,735,287,250","22,462,265,610","273,021,640",특수 목적용 기계 제조업
001520,동양,"55,020,732","54,768,507","252,225","67,361,655,458","67,090,152,714","271,502,744","시멘트, 석회, 플라스터 및 그 제품 제조업"
003350,한국화장품제조,"5,292,906","5,288,576","4,330","187,442,240,900","187,174,071,050","268,169,850",기타 화학제품 제조업
013360,일성건설,"17,521,798","17,318,621","203,177","18,163,193,574","17,900,402,946","262,790,628",토목 건설업
002200,수출포장,"195,128","180,027","15,101","3,364,178,350","3,102,283,900","261,894,450","골판지, 종이 상자 및 종이용기 제조업"
153360,하이골드3호,"553,584","344,021","209,563","686,522,080","426,263,165","260,258,915",운송장비 임대업
900140,엘브이엠씨홀딩스,"6,086,624","6,037,237","49,387","28,361,622,025","28,101,798,505","259,823,520",자동차 판매업
000230,일동홀딩스,"112,228","80,898","31,330","908,382,670","650,999,870","257,382,800",의약품 제조업
005305,롯데칠성우,"395,377","391,399","3,978","23,501,259,850","23,244,304,000","256,955,850",-
067830,세이브존I&C,"903,206","786,024","117,182","2,014,651,420","1,758,368,405","256,283,015",종합 소매업
023800,인지컨트롤스,"2,838,616","2,779,511","59,105","11,337,552,910","11,084,781,060","252,771,850",자동차 신품 부품 제조업
058860,KTis,"2,765,374","2,629,626","135,748","4,739,399,650","4,494,099,050","245,300,600",기타 정보 서비스업
092230,KPX홀딩스,"18,124","12,407","5,717","774,201,300","529,483,700","244,717,600",기초 화학물질 제조업
119650,KC코트렐,"3,881,431","3,810,214","71,217","16,567,950,870","16,333,010,265","234,940,605",일반 목적용 기계 제조업
002170,삼양통상,"84,153","79,384","4,769","4,175,634,450","3,945,616,000","230,018,450","가죽, 가방 및 유사제품 제조업"
286940,롯데정보통신,"868,920","858,448","10,472","28,033,401,950","27,807,177,650","226,224,300","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
010040,한국내화,"10,426,677","10,387,463","39,214","35,065,208,390","34,839,306,150","225,902,240","내화, 비내화 요업제품 제조업"
032560,황금에스티,"1,200,102","1,161,202","38,900","6,607,715,870","6,385,562,660","222,153,210",1차 비철금속 제조업
011780,금호석유,"2,300,380","2,277,027","23,353","158,417,080,900","158,198,575,200","218,505,700",기초 화학물질 제조업
003610,방림,"649,858","522,477","127,381","1,090,719,850","876,421,715","214,298,135",직물직조 및 직물제품 제조업
00806K,대덕전자1우,"478,930","442,942","35,988","2,828,440,790","2,626,873,320","201,567,470",-
004970,신라교역,"355,864","332,779","23,085","3,304,865,830","3,104,850,720","200,015,110",어로 어업
037710,광주신세계,"11,918","10,516","1,402","1,693,780,000","1,495,564,500","198,215,500",종합 소매업
016800,퍼시스,"57,024","49,569","7,455","1,578,623,200","1,381,866,300","196,756,900",가구 제조업
000400,롯데손해보험,"12,702,198","12,537,896","164,302","18,656,264,265","18,461,729,405","194,534,860",보험업
33637K,두산솔루스1우,"9,938,998","9,925,646","13,352","135,332,236,760","135,141,583,210","190,653,550",-
014280,금강공업,"4,868,475","4,809,037","59,438","15,734,167,205","15,544,217,255","189,949,950",1차 철강 제조업
000540,흥국화재,"2,859,031","2,788,665","70,366","7,178,257,405","6,989,338,725","188,918,680",보험업
001260,남광토건,"8,363,228","8,357,097","6,131","111,444,005,150","111,255,401,760","188,603,390",토목 건설업
051630,진양화학,"10,518,278","10,444,646","73,632","32,823,410,320","32,643,412,905","179,997,415",플라스틱제품 제조업
019175,신풍제약우,"13,600,586","13,597,198","3,388","454,791,112,150","454,613,001,200","178,110,950",-
003200,일신방직,"40,941","37,550","3,391","2,146,676,100","1,968,757,050","177,919,050",방적 및 가공사 제조업
014790,한라,"10,701,875","10,657,676","44,199","33,647,105,575","33,470,617,895","176,487,680",토목 건설업
008250,이건산업,"1,505,122","1,466,030","39,092","8,016,881,510","7,842,793,390","174,088,120",나무제품 제조업
101140,비티원,"9,238,492","9,199,172","39,320","29,083,304,085","28,910,341,015","172,963,070",생활용품 도매업
031820,콤텍시스템,"49,200,297","49,133,366","66,931","63,930,236,030","63,759,705,785","170,530,245","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
000430,대원강업,"551,095","491,504","59,591","1,571,443,785","1,402,525,680","168,918,105",자동차 신품 부품 제조업
013000,세우글로벌,"121,037,092","121,056,245","-19,153","244,592,944,195","244,425,462,220","167,481,975",기타 전문 도매업
004100,태양금속,"32,173,864","32,121,287","52,577","39,050,951,983","38,890,184,744","160,767,239",자동차 신품 부품 제조업
226320,잇츠한불,"940,910","932,625","8,285","12,810,389,900","12,657,264,750","153,125,150",기타 화학제품 제조업
099340,하나니켈1호,"362,425,833","361,954,248","471,585","143,390,902,974","143,241,079,399","149,823,575",신탁업 및 집합투자업
009835,한화솔루션우,"235,472","218,504","16,968","2,067,221,970","1,918,329,640","148,892,330",-
298040,효성중공업,"1,449,045","1,443,625","5,420","22,839,410,300","22,690,586,000","148,824,300","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
001790,대한제당,"247,768","238,596","9,172","4,202,131,600","4,053,908,200","148,223,400","곡물가공품, 전분 및 전분제품 제조업"
282330,BGF리테일,"242,151","240,043","2,108","35,972,024,000","35,823,875,500","148,148,500",종합 소매업
010960,삼호개발,"18,966,816","19,018,667","-51,851","95,539,043,675","95,391,766,790","147,276,885",기반조성 및 시설물 축조관련 전문공사업
024070,WISCOM,"691,027","617,802","73,225","1,366,345,560","1,220,550,735","145,794,825",플라스틱제품 제조업
008110,대동전자,"625,427","584,966","40,461","2,297,091,530","2,152,025,865","145,065,665",통신 및 방송 장비 제조업
001020,페이퍼코리아,"13,957,440","13,864,147","93,293","20,891,269,780","20,746,347,526","144,922,254","펄프, 종이 및 판지 제조업"
031440,신세계푸드,"358,111","353,968","4,143","19,298,173,600","19,153,311,150","144,862,450",음식점업
001270,부국증권,"158,715","149,810","8,905","2,626,319,200","2,486,037,550","140,281,650",금융 지원 서비스업
083420,그린케미칼,"1,030,977","988,902","42,075","3,502,882,755","3,364,871,145","138,011,610",기타 화학제품 제조업
210540,디와이파워,"1,704,337","1,677,803","26,534","12,325,521,730","12,187,930,850","137,590,880",특수 목적용 기계 제조업
010600,웰바이오텍,"13,991,482","13,918,304","73,178","28,562,636,930","28,425,380,905","137,256,025",상품 중개업
012600,청호컴넷,"4,719,846","4,665,453","54,393","10,181,604,800","10,045,993,950","135,610,850",일반 목적용 기계 제조업
000850,화천기공,"85,253","80,847","4,406","2,545,592,500","2,414,439,600","131,152,900",특수 목적용 기계 제조업
008260,NI스틸,"2,273,871","2,193,949","79,922","3,807,266,795","3,677,413,435","129,853,360",1차 철강 제조업
009470,삼화전기,"2,064,414","2,061,524","2,890","28,644,808,500","28,516,722,300","128,086,200",전자부품 제조업
015360,예스코홀딩스,"21,869","17,971","3,898","705,629,700","582,328,300","123,301,400",기타 금융업
002710,TCC스틸,"789,416","716,632","72,784","1,309,842,975","1,186,710,810","123,132,165",1차 철강 제조업
012205,계양전기우,"1,711,966","1,697,318","14,648","11,849,693,860","11,727,040,570","122,653,290",-
004690,삼천리,"63,300","61,512","1,788","4,489,093,300","4,368,324,300","120,769,000",연료용 가스 제조 및 배관공급업
082640,동양생명,"5,752,612","5,719,500","33,112","16,790,561,400","16,670,106,790","120,454,610",보험업
130660,한전산업,"1,121,807","1,083,424","38,383","3,395,602,835","3,277,508,555","118,094,280","건축기술, 엔지니어링 및 관련 기술 서비스업"
025000,KPX케미칼,"32,597","30,363","2,234","1,551,841,100","1,434,407,000","117,434,100",기초 화학물질 제조업
096760,JW홀딩스,"2,646,615","2,620,643","25,972","13,063,891,840","12,946,528,685","117,363,155",기타 금융업
092200,디아이씨,"2,926,348","2,834,069","92,279","3,845,391,530","3,729,165,785","116,225,745",자동차 신품 부품 제조업
085310,엔케이,"7,075,796","6,960,634","115,162","6,065,148,636","5,949,198,284","115,950,352","구조용 금속제품, 탱크 및 증기발생기 제조업"
001040,CJ,"1,258,929","1,243,187","15,742","91,497,342,000","91,382,306,900","115,035,100",기타 금융업
33637L,두산솔루스2우B,"4,286,231","4,283,363","2,868","116,055,194,750","115,944,630,750","110,564,000",-
055490,테이팩스,"595,486","587,846","7,640","10,026,000,350","9,917,193,900","108,806,450",플라스틱제품 제조업
010420,한솔PNS,"3,206,102","3,123,253","82,849","4,216,475,170","4,110,201,425","106,273,745",기타 전문 도매업
005389,현대차3우B,"212,771","211,116","1,655","11,919,408,900","11,815,426,800","103,982,100",-
002220,한일철강,"1,369,867","1,299,321","70,546","2,026,312,870","1,922,430,275","103,882,595",1차 철강 제조업
025530,SJM홀딩스,"200,162","158,458","41,704","496,087,165","392,806,665","103,280,500",자동차 부품 및 내장품 판매업
001360,삼성제약,"67,864,514","67,881,624","-17,110","289,736,596,335","289,635,718,110","100,878,225",의약품 제조업
145995,삼양사우,"71,637","67,239","4,398","1,704,987,950","1,607,182,250","97,805,700",-
069640,한세엠케이,"279,913","246,187","33,726","789,254,280","693,095,925","96,158,355","섬유, 의복, 신발 및 가죽제품 소매업"
001465,BYC우,"4,511","3,588","923","447,944,000","354,813,100","93,130,900",-
023000,삼원강재,"563,027","517,193","45,834","1,133,650,665","1,040,996,390","92,654,275",자동차 신품 부품 제조업
016880,웅진,"9,572,484","9,521,764","50,720","10,405,877,010","10,313,432,524","92,444,486",기타 금융업
002810,삼영무역,"337,139","327,778","9,361","4,332,184,800","4,241,849,050","90,335,750",기타 전문 도매업
014830,유니드,"230,785","224,960","5,825","8,693,881,600","8,606,907,950","86,973,650",기초 화학물질 제조업
002700,신일전자,"71,219,191","71,228,598","-9,407","130,865,306,175","130,781,341,375","83,964,800",기계장비 및 관련 물품 도매업
00499K,롯데지주우,"1,217,552","1,216,671","881","84,938,226,550","84,854,704,650","83,521,900",-
306200,세아제강,"84,107","82,401","1,706","3,325,856,400","3,244,815,400","81,041,000",1차 철강 제조업
006980,우성사료,"72,528,777","72,559,379","-30,602","230,044,087,815","229,965,176,480","78,911,335","곡물가공품, 전분 및 전분제품 제조업"
192650,드림텍,"31,042,698","31,044,013","-1,315","192,976,552,550","192,897,895,340","78,657,210",전자부품 제조업
000725,현대건설우,"34,121","33,507","614","3,894,474,900","3,818,372,700","76,102,200",-
012320,경동인베스트,"80,394","77,250","3,144","2,022,359,450","1,948,443,050","73,916,400",기타 금융업
002025,코오롱우,"905,785","901,303","4,482","10,899,621,620","10,827,223,190","72,398,430",-
015020,이스타코,"2,469,473","2,352,499","116,974","1,570,844,384","1,501,148,290","69,696,094",부동산 임대 및 공급업
006370,대구백화점,"121,118","108,357","12,761","626,793,125","559,391,955","67,401,170",종합 소매업
095570,AJ네트웍스,"3,074,886","3,071,147","3,739","10,637,889,400","10,571,553,745","66,335,655",산업용 기계 및 장비 임대업
000680,LS네트웍스,"4,121,922","4,093,147","28,775","8,062,000,200","8,001,310,525","60,689,675",상품 종합 도매업
000480,조선내화,"87,100","85,735","1,365","6,592,933,300","6,533,080,200","59,853,100","내화, 비내화 요업제품 제조업"
