종목코드,종목명,거래량(주)_매수,거래량(주)_매도,거래량(주)_순매수,거래대금(원)_매수,거래대금(원)_매도,거래대금(원)_순매수,업종명
019180,티에이치엔,"4,799,705","4,772,356","27,349","11,696,165,500","11,594,311,275","101,854,225",기타 전기장비 제조업
009200,무림페이퍼,"4,157,692","4,164,844","-7,152","8,227,709,450","8,127,708,400","100,001,050","펄프, 종이 및 판지 제조업"
002600,조흥,"5,573","4,827","746","708,171,500","611,652,500","96,519,000",기타 식품 제조업
002787,진흥기업2우B,"254,004","247,143","6,861","3,654,333,850","3,558,135,300","96,198,550",-
002220,한일철강,"1,458,567","1,388,008","70,559","2,131,257,275","2,037,508,010","93,749,265",1차 철강 제조업
024070,WISCOM,"483,604","428,445","55,159","930,091,730","843,878,780","86,212,950",플라스틱제품 제조업
226320,잇츠한불,"871,218","868,140","3,078","9,354,478,140","9,269,437,400","85,040,740",기타 화학제품 제조업
003570,S&T중공업,"872,389","870,855","1,534","4,753,093,370","4,668,601,935","84,491,435",자동차 신품 부품 제조업
100250,진양홀딩스,"1,936,440","1,905,390","31,050","3,961,854,100","3,878,860,145","82,993,955",플라스틱제품 제조업
012160,영흥철강,"5,129,517","5,047,332","82,185","4,059,157,217","3,976,516,707","82,640,510",1차 철강 제조업
002820,선창산업,"756,572","714,915","41,657","2,020,612,815","1,938,885,645","81,727,170",나무제품 제조업
004380,삼익THK,"731,455","726,571","4,884","7,103,997,810","7,023,834,660","80,163,150",일반 목적용 기계 제조업
003720,삼영화학,"2,672,176","2,571,179","100,997","2,446,990,078","2,367,868,375","79,121,703",플라스틱제품 제조업
023960,에쓰씨엔지니어링,"2,000,691","1,919,598","81,093","1,826,036,110","1,749,799,519","76,236,591",토목 건설업
155900,바다로19호,"394,067","365,204","28,863","1,001,153,670","928,327,240","72,826,430",운송장비 임대업
003620,쌍용차,"6,728,776","6,752,696","-23,920","9,864,624,550","9,791,849,350","72,775,200",자동차용 엔진 및 자동차 제조업
33626K,두산퓨얼셀1우,"2,782,407","2,737,542","44,865","6,791,475,510","6,720,312,860","71,162,650",-
092230,KPX홀딩스,"28,417","26,320","2,097","1,151,644,850","1,082,136,050","69,508,800",기초 화학물질 제조업
007590,동방아그로,"351,447","338,042","13,405","1,901,944,900","1,832,450,980","69,493,920","비료, 농약 및 살균, 살충제 제조업"
004985,성신양회우,"500,408","491,631","8,777","3,406,792,930","3,338,533,160","68,259,770",-
011300,성안,"6,443,253","6,232,806","210,447","2,404,289,078","2,338,122,633","66,166,445",직물직조 및 직물제품 제조업
000590,CS홀딩스,"16,793","15,197","1,596","697,873,000","633,384,850","64,488,150",기타 금융업
004250,NPC,"622,939","606,421","16,518","1,910,441,165","1,848,472,035","61,969,130",플라스틱제품 제조업
008500,일정실업,"51,774","46,147","5,627","605,930,900","545,204,060","60,726,840",편조원단 제조업
090355,노루페인트우,"994,558","990,899","3,659","11,998,873,650","11,938,382,560","60,491,090",-
004920,씨아이테크,"2,384,319","2,293,762","90,557","1,489,708,142","1,432,731,525","56,976,617",그외 기타 제품 제조업
055490,테이팩스,"570,834","570,725","109","7,973,771,600","7,916,801,450","56,970,150",플라스틱제품 제조업
005810,풍산홀딩스,"227,924","221,335","6,589","5,389,883,150","5,333,083,750","56,799,400",기타 금융업
000680,LS네트웍스,"740,936","685,430","55,506","1,055,663,710","999,288,405","56,375,305",상품 종합 도매업
002025,코오롱우,"192,725","185,999","6,726","1,259,878,510","1,205,081,560","54,796,950",-
103590,일진전기,"4,937,479","4,940,468","-2,989","7,886,923,145","7,832,375,645","54,547,500",절연선 및 케이블 제조업
001260,남광토건,"840,803","837,597","3,206","6,564,142,780","6,511,102,250","53,040,530",토목 건설업
001685,대상우,"217,488","212,337","5,151","2,242,205,140","2,190,131,640","52,073,500",-
001380,SG충방,"8,306,953","8,181,924","125,029","7,836,772,292","7,785,412,674","51,359,618",자동차 신품 부품 제조업
004835,덕성우,"8,458,188","8,446,816","11,372","59,485,500,080","59,434,160,880","51,339,200",-
000157,두산2우B,"64,106","62,875","1,231","2,299,056,900","2,247,952,600","51,104,300",-
002410,범양건영,"18,640,430","18,725,835","-85,405","46,049,660,695","46,000,139,530","49,521,165",건물 건설업
000885,한화우,"305,999","305,087","912","5,579,048,100","5,530,203,400","48,844,700",-
000140,하이트진로홀딩스,"914,237","932,930","-18,693","9,667,634,520","9,620,048,610","47,585,910",기타 금융업
005745,크라운해태홀딩스우,"314,193","311,442","2,751","3,015,213,340","2,968,447,880","46,765,460",-
005030,부산주공,"18,179,238","17,990,581","188,657","5,101,972,273","5,055,908,177","46,064,096",자동차 신품 부품 제조업
134790,시디즈,"41,785","40,220","1,565","1,385,555,750","1,340,062,150","45,493,600",가구 제조업
004490,세방전지,"316,443","309,753","6,690","8,299,564,500","8,254,342,900","45,221,600",일차전지 및 축전지 제조업
019490,하이트론,"643,123","626,284","16,839","1,504,904,040","1,460,595,730","44,308,310",영상 및 음향기기 제조업
015260,에이엔피,"30,040,863","29,884,233","156,630","6,455,243,060","6,411,457,444","43,785,616",전자부품 제조업
000545,흥국화재우,"4,135,873","4,131,134","4,739","23,273,691,135","23,230,086,190","43,604,945",-
007815,코리아써우,"69,658","56,408","13,250","219,586,610","176,893,220","42,693,390",-
005820,원림,"28,826","26,148","2,678","440,503,150","398,059,000","42,444,150",직물직조 및 직물제품 제조업
003415,쌍용양회우,"188,694","183,610","5,084","1,510,681,180","1,469,137,180","41,544,000",-
092220,KEC,"23,912,857","24,292,267","-379,410","15,738,287,728","15,699,118,661","39,169,067",반도체 제조업
004255,NPC우,"152,967","131,141","21,826","275,976,505","237,704,365","38,272,140",-
282690,동아타이어,"122,179","118,109","4,070","1,251,401,610","1,213,264,320","38,137,290",고무제품 제조업
006370,대구백화점,"201,306","195,108","6,198","1,035,717,165","998,906,035","36,811,130",종합 소매업
032560,황금에스티,"1,693,645","1,699,874","-6,229","8,306,710,215","8,270,189,515","36,520,700",1차 비철금속 제조업
099350,하나니켈2호,"100,308,190","100,309,073","-883","176,622,192,751","176,586,212,799","35,979,952",신탁업 및 집합투자업
010145,삼성중공우,"41,163","40,442","721","1,793,013,500","1,761,914,900","31,098,600",-
013000,세우글로벌,"22,147,188","22,200,801","-53,613","33,193,402,420","33,164,543,795","28,858,625",기타 전문 도매업
023810,인팩,"309,871","302,780","7,091","964,816,650","937,185,415","27,631,235",자동차 신품 부품 제조업
001527,동양2우B,"991,381","989,043","2,338","11,537,496,770","11,511,520,250","25,976,520",-
011090,에넥스,"9,648,274","9,708,916","-60,642","7,519,478,375","7,493,969,540","25,508,835",가구 제조업
007575,일양약품우,"694,769","693,492","1,277","15,599,692,250","15,574,687,050","25,005,200",-
004365,세방우,"32,620","26,916","5,704","146,755,640","122,749,355","24,006,285",-
003535,한화투자증권우,"1,121,950","1,097,574","24,376","1,414,222,080","1,394,772,433","19,449,647",-
005725,넥센우,"55,134","49,575","5,559","158,322,835","144,368,880","13,953,955",-
049800,우진플라임,"512,111","507,537","4,574","1,398,818,680","1,385,083,590","13,735,090",특수 목적용 기계 제조업
025890,한국주강,"575,868","565,607","10,261","643,969,889","632,012,140","11,957,749",특수 목적용 기계 제조업
117580,대성에너지,"637,148","639,333","-2,185","2,724,072,055","2,714,833,230","9,238,825",연료용 가스 제조 및 배관공급업
002785,진흥기업우B,"529,645","529,208","437","2,443,946,970","2,434,726,810","9,220,160",-
001067,JW중외제약2우B,"108,063","107,849","214","4,518,563,100","4,510,037,350","8,525,750",-
012610,경인양행,"12,322,322","12,325,613","-3,291","67,012,147,190","67,004,699,435","7,447,755",기초 화학물질 제조업
000500,가온전선,"160,566","159,912","654","2,028,694,350","2,021,370,900","7,323,450",절연선 및 케이블 제조업
005257,녹십자홀딩스2우,"32,555","32,133","422","494,557,400","488,124,400","6,433,000",-
077970,STX엔진,"341,890","340,682","1,208","1,578,350,595","1,572,277,650","6,072,945",일반 목적용 기계 제조업
084695,대상홀딩스우,"237,936","236,784","1,152","1,128,747,220","1,122,755,050","5,992,170",-
001529,동양3우B,"92,591","92,317","274","2,446,655,050","2,440,882,950","5,772,100",-
096300,베트남개발1,"2,729,978","2,707,900","22,078","786,572,835","780,870,470","5,702,365",신탁업 및 집합투자업
003830,대한화섬,"55,733","54,373","1,360","3,207,453,050","3,203,794,400","3,658,650",화학섬유 제조업
093240,형지엘리트,"8,316,437","8,331,524","-15,087","7,777,924,638","7,774,317,907","3,606,731",봉제의복 제조업
000995,DB하이텍1우,"25,796","25,734","62","913,789,250","911,433,400","2,355,850",-
00781K,코리아써키트2우B,"36,534","36,019","515","154,638,320","152,501,035","2,137,285",-
025750,한솔홈데코,"19,938,459","20,000,870","-62,411","13,680,802,549","13,678,956,260","1,846,289",제재 및 목재 가공업
000227,유유제약2우B,"26,042","25,919","123","394,619,200","393,208,850","1,410,350",-
009275,신원우,"43,461","43,372","89","1,439,761,250","1,438,837,650","923,600",-
007610,선도전기,"2,779,748","2,804,230","-24,482","5,508,036,715","5,507,222,825","813,890","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
001799,대한제당3우B,"18,913","18,883","30","356,519,750","355,955,500","564,250",-
014825,동원시스템즈우,"17,411","17,411","0","320,010,750","320,010,750","0",-
000325,노루홀딩스우,"66,065","66,065","0","900,133,950","900,179,100","-45,150",-
083370,동북아12호,"4,490","4,507","-17","22,393,800","22,479,640","-85,840",운송장비 임대업
001755,한양증권우,"78,147","78,163","-16","506,959,230","507,111,260","-152,030",-
006200,한국전자홀딩스,"3,491,648","3,503,115","-11,467","1,672,554,213","1,672,921,755","-367,542",기타 금융업
083380,동북아13호,"3,551","3,629","-78","17,755,355","18,146,965","-391,610",운송장비 임대업
004565,현대비앤지스틸우,"17,888","17,873","15","733,570,800","734,411,850","-841,050",-
005965,동부건설우,"30,215","30,253","-38","543,244,050","544,138,850","-894,800",-
001525,동양우,"931,655","931,855","-200","5,726,648,630","5,727,912,630","-1,264,000",-
101530,해태제과식품,"1,290,970","1,288,064","2,906","6,961,555,330","6,963,277,805","-1,722,475",기타 식품 제조업
153360,하이골드3호,"187,264","187,835","-571","254,378,630","256,199,680","-1,821,050",운송장비 임대업
031820,콤텍시스템,"40,336,534","40,631,799","-295,265","42,608,909,313","42,611,305,015","-2,395,702","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
003075,코오롱글로벌우,"40,413","40,523","-110","626,140,000","628,607,850","-2,467,850",-
001275,부국증권우,"26,722","26,957","-235","399,227,500","402,596,350","-3,368,850",-
071090,하이스틸,"280,825","280,936","-111","3,753,975,300","3,757,365,350","-3,390,050",1차 철강 제조업
33626L,두산퓨얼셀2우B,"900,509","901,054","-545","5,675,659,400","5,679,685,345","-4,025,945",-
000145,하이트진로홀딩스우,"187,034","187,193","-159","2,158,728,550","2,162,843,140","-4,114,590",-
000547,흥국화재2우B,"327,326","327,311","15","7,382,414,800","7,386,878,850","-4,464,050",-
003547,대신증권2우B,"773,947","768,706","5,241","5,316,694,390","5,322,692,930","-5,998,540",-
264900,크라운제과,"751,399","756,261","-4,862","4,745,164,200","4,751,550,565","-6,386,365",기타 식품 제조업
004545,깨끗한나라우,"625,045","626,175","-1,130","11,309,730,150","11,318,011,050","-8,280,900",-
001795,대한제당우,"56,138","56,739","-601","582,131,800","591,009,410","-8,877,610",-
000650,천일고속,"22,578","22,763","-185","1,129,177,850","1,138,420,900","-9,243,050",육상 여객 운송업
000760,이화산업,"42,008","42,917","-909","521,259,500","532,197,500","-10,938,000",기타 전문 도매업
138490,코오롱플라스틱,"1,702,942","1,710,660","-7,718","4,562,120,835","4,573,607,480","-11,486,645",합성고무 및 플라스틱 물질 제조업
26490K,크라운제과우,"376,970","378,859","-1,889","2,036,064,410","2,047,670,805","-11,606,395",-
011330,유니켐,"15,813,543","16,038,649","-225,106","20,420,418,931","20,436,994,156","-16,575,225","가죽, 가방 및 유사제품 제조업"
014440,영보화학,"2,299,740","2,304,150","-4,410","4,744,991,630","4,763,148,295","-18,156,665",플라스틱제품 제조업
003475,유안타증권우,"573,480","584,162","-10,682","915,203,260","936,396,395","-21,193,135",-
006345,대원전선우,"2,398,404","2,403,738","-5,334","5,113,448,885","5,135,246,840","-21,797,955",-
003465,유화증권우,"6,143","8,185","-2,042","64,274,780","86,293,380","-22,018,600",-
014285,금강공업우,"263,828","267,380","-3,552","1,910,364,060","1,933,884,050","-23,519,990",-
003480,한진중공업홀딩스,"8,229,676","8,250,268","-20,592","23,317,961,530","23,341,506,115","-23,544,585",연료용 가스 제조 및 배관공급업
33637L,두산솔루스2우B,"873,132","872,746","386","14,132,086,020","14,155,993,380","-23,907,360",-
001515,SK증권우,"1,070,012","1,079,519","-9,507","2,067,336,360","2,091,639,030","-24,302,670",-
016385,동부제철우,"5,126","5,597","-471","292,343,250","317,121,550","-24,778,300",-
025530,SJM홀딩스,"209,783","223,840","-14,057","506,093,280","534,159,365","-28,066,085",자동차 부품 및 내장품 판매업
084870,TBH글로벌,"5,904,250","5,919,268","-15,018","7,085,542,218","7,115,405,283","-29,863,065",봉제의복 제조업
000300,대유플러스,"7,667,481","7,824,651","-157,170","4,516,829,196","4,548,682,555","-31,853,359",통신 및 방송 장비 제조업
009835,한화솔루션우,"255,787","261,583","-5,796","2,210,505,020","2,245,502,220","-34,997,200",-
023000,삼원강재,"1,300,463","1,284,253","16,210","2,379,911,735","2,415,433,825","-35,522,090",자동차 신품 부품 제조업
010640,진양폴리,"3,488,627","3,460,015","28,612","9,821,407,540","9,858,787,690","-37,380,150",플라스틱제품 제조업
010770,평화홀딩스,"1,084,244","1,093,967","-9,723","2,622,194,265","2,660,028,665","-37,834,400",자동차 신품 부품 제조업
085310,엔케이,"7,791,061","7,838,121","-47,060","5,448,846,433","5,487,570,950","-38,724,517","구조용 금속제품, 탱크 및 증기발생기 제조업"
000725,현대건설우,"21,167","21,760","-593","1,773,864,000","1,813,219,300","-39,355,300",-
007540,샘표,"254,303","255,397","-1,094","6,902,346,850","6,942,034,450","-39,687,600",기타 금융업
001250,GS글로벌,"12,420,556","12,444,529","-23,973","15,689,511,015","15,729,495,693","-39,984,678",상품 종합 도매업
015890,태경산업,"725,157","743,174","-18,017","2,965,223,620","3,010,602,820","-45,379,200",기초 화학물질 제조업
001020,페이퍼코리아,"2,802,934","2,898,497","-95,563","2,627,405,026","2,676,688,475","-49,283,449","펄프, 종이 및 판지 제조업"
000040,KR모터스,"24,051,338","24,211,669","-160,331","16,838,845,504","16,888,445,138","-49,599,634",그외 기타 운송장비 제조업
002995,금호산업우,"226,135","229,848","-3,713","5,443,974,600","5,493,812,700","-49,838,100",-
234080,JW생명과학,"3,365,797","3,400,788","-34,991","45,739,450,250","45,790,390,500","-50,940,250",의약품 제조업
002880,대유에이텍,"10,585,377","10,736,092","-150,715","7,025,661,295","7,080,399,680","-54,738,385",자동차 신품 부품 제조업
014280,금강공업,"1,975,166","1,998,597","-23,431","4,667,060,220","4,727,667,455","-60,607,235",1차 철강 제조업
006570,대림통상,"97,546","116,981","-19,435","291,288,115","352,551,605","-61,263,490",기타 금속 가공제품 제조업
000910,유니온,"2,158,889","2,152,242","6,647","4,870,884,735","4,933,954,220","-63,069,485","시멘트, 석회, 플라스터 및 그 제품 제조업"
074610,나노메딕스,"28,627,443","28,747,684","-120,241","143,357,232,690","143,422,614,005","-65,381,315",일반 목적용 기계 제조업
012205,계양전기우,"1,244,827","1,252,720","-7,893","6,546,942,540","6,612,866,625","-65,924,085",-
010600,웰바이오텍,"18,197,111","18,404,869","-207,758","37,936,708,740","38,003,247,790","-66,539,050",상품 중개업
044820,코스맥스비티아이,"488,098","491,805","-3,707","5,079,475,450","5,148,260,600","-68,785,150",기타 금융업
004200,고려개발,"960,562","970,976","-10,414","5,946,113,380","6,017,448,210","-71,334,830",토목 건설업
001290,상상인증권,"2,835,039","2,911,931","-76,892","2,856,882,031","2,931,260,012","-74,377,981",금융 지원 서비스업
011160,두산건설,"226,766","287,754","-60,988","278,641,425","354,027,670","-75,386,245",건물 건설업
023450,동남합성,"35,362","38,126","-2,764","966,902,350","1,043,342,800","-76,440,450",기초 화학물질 제조업
003495,대한항공우,"3,658,143","3,661,706","-3,563","61,509,384,100","61,588,008,710","-78,624,610",-
000540,흥국화재,"2,218,643","2,258,153","-39,510","4,539,490,315","4,619,782,550","-80,292,235",보험업
091090,세원셀론텍,"5,937,771","5,990,190","-52,419","11,548,941,590","11,633,146,915","-84,205,325","구조용 금속제품, 탱크 및 증기발생기 제조업"
006340,대원전선,"14,550,265","14,803,805","-253,540","10,917,086,531","11,001,535,946","-84,449,415",절연선 및 케이블 제조업
000225,유유제약1우,"394,581","408,720","-14,139","2,460,757,510","2,550,072,425","-89,314,915",-
017390,서울가스,"7,040","8,258","-1,218","460,471,000","550,655,900","-90,184,900",연료용 가스 제조 및 배관공급업
33637K,두산솔루스1우,"2,449,344","2,461,702","-12,358","20,014,354,840","20,106,612,150","-92,257,310",-
004450,삼화왕관,"10,137","12,943","-2,806","383,307,700","488,280,050","-104,972,350",기타 금속 가공제품 제조업
009970,영원무역홀딩스,"48,805","51,434","-2,629","1,694,549,000","1,801,958,050","-107,409,050",기타 금융업
004830,덕성,"8,374,502","8,299,015","75,487","19,591,002,095","19,699,914,675","-108,912,580",플라스틱제품 제조업
003680,한성기업,"1,163,115","1,189,582","-26,467","4,831,719,285","4,940,848,560","-109,129,275",수산물 가공 및 저장 처리업
001080,만호제강,"157,710","166,236","-8,526","1,817,725,950","1,927,153,400","-109,427,450",1차 철강 제조업
204210,모두투어리츠,"175,617","216,011","-40,394","466,532,060","576,268,935","-109,736,875",부동산 임대 및 공급업
013570,디와이,"3,181,913","3,199,907","-17,994","11,344,767,295","11,455,286,495","-110,519,200",기타 금융업
003960,사조대림,"835,065","847,236","-12,171","9,506,609,730","9,621,629,170","-115,019,440",수산물 가공 및 저장 처리업
107590,미원홀딩스,"72,406","75,077","-2,671","2,814,850,200","2,931,463,950","-116,613,750",기타 금융업
134380,미원화학,"9,639","12,578","-2,939","403,445,250","524,136,200","-120,690,950",기타 화학제품 제조업
011150,CJ씨푸드,"120,935,392","121,047,133","-111,741","394,065,940,645","394,189,722,295","-123,781,650",기타 식품 제조업
005750,대림B&Co,"897,041","954,959","-57,918","2,286,205,340","2,412,302,505","-126,097,165","내화, 비내화 요업제품 제조업"
030790,티탑스,"8,187,707","8,289,516","-101,809","43,949,205,505","44,076,111,360","-126,905,855","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
011155,CJ씨푸드1우,"387,253","391,411","-4,158","12,467,999,600","12,600,536,500","-132,536,900",-
002420,세기상사,"29,313","31,870","-2,557","1,400,136,100","1,534,571,650","-134,435,550","영화, 비디오물, 방송프로그램 제작 및 배급업"
016800,퍼시스,"19,549","24,864","-5,315","518,692,900","653,975,200","-135,282,300",가구 제조업
001560,제일연마,"1,061,547","1,094,391","-32,844","6,760,096,825","6,895,607,230","-135,510,405",기타 비금속 광물제품 제조업
070960,용평리조트,"7,365,453","7,466,475","-101,022","24,823,363,580","24,962,344,630","-138,981,050",일반 및 생활 숙박시설 운영업
010040,한국내화,"5,119,896","5,191,069","-71,173","12,573,953,280","12,714,265,760","-140,312,480","내화, 비내화 요업제품 제조업"
079550,LIG넥스원,"1,518,454","1,531,073","-12,619","30,901,164,750","31,048,190,050","-147,025,300",무기 및 총포탄 제조업
042700,한미반도체,"4,162,982","4,156,396","6,586","30,280,093,460","30,430,133,220","-150,039,760",특수 목적용 기계 제조업
035000,지투알,"560,520","591,639","-31,119","2,351,695,880","2,501,975,590","-150,279,710",회사 본부 및 경영 컨설팅 서비스업
008775,호텔신라우,"110,250","113,809","-3,559","5,214,117,900","5,365,641,100","-151,523,200",-
003580,넥스트사이언스,"12,930,403","13,000,841","-70,438","82,837,165,020","82,991,172,280","-154,007,260",기타 비금속광물 광업
002780,진흥기업,"3,823,657","3,927,319","-103,662","6,786,237,240","6,943,723,725","-157,486,485",토목 건설업
002630,오리엔트바이오,"65,177,624","65,911,015","-733,391","38,835,721,892","38,995,506,038","-159,784,146",의약품 제조업
006110,삼아알미늄,"456,271","514,660","-58,389","1,520,639,555","1,680,641,100","-160,001,545",1차 비철금속 제조업
072130,유엔젤,"5,310,855","5,247,775","63,080","15,062,549,860","15,223,939,325","-161,389,465","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
009290,광동제약,"4,366,097","4,425,802","-59,705","22,317,678,000","22,479,550,590","-161,872,590",의약품 제조업
090080,평화산업,"5,769,163","5,938,144","-168,981","5,647,348,770","5,810,558,336","-163,209,566",자동차 신품 부품 제조업
016380,동부제철,"237,192","264,205","-27,013","1,521,177,550","1,690,903,350","-169,725,800",1차 철강 제조업
012320,경동인베스트,"177,595","186,609","-9,014","4,262,344,350","4,434,381,000","-172,036,650",기타 금융업
097230,한진중공업,"4,916,099","4,985,098","-68,999","22,154,568,975","22,327,047,240","-172,478,265",토목 건설업
001440,대한전선,"24,539,646","24,933,920","-394,274","12,446,702,622","12,620,023,659","-173,321,037",절연선 및 케이블 제조업
006740,영풍제지,"1,866,299","1,946,150","-79,851","5,147,500,960","5,322,973,705","-175,472,745","골판지, 종이 상자 및 종이용기 제조업"
009470,삼화전기,"1,679,650","1,700,461","-20,811","18,883,738,900","19,062,592,830","-178,853,930",전자부품 제조업
017370,우신시스템,"278,379","328,110","-49,731","1,031,634,600","1,215,828,840","-184,194,240",특수 목적용 기계 제조업
004980,성신양회,"3,477,105","3,608,273","-131,168","17,761,217,000","17,955,193,980","-193,976,980","시멘트, 석회, 플라스터 및 그 제품 제조업"
101140,비티원,"10,766,176","10,856,353","-90,177","31,207,123,995","31,406,612,115","-199,488,120",생활용품 도매업
011500,한농화성,"2,075,279","2,141,729","-66,450","8,628,065,385","8,830,093,805","-202,028,420",기타 화학제품 제조업
004560,현대비앤지스틸,"584,878","617,674","-32,796","3,593,814,170","3,799,512,865","-205,698,695",1차 철강 제조업
084670,동양고속,"107,398","115,658","-8,260","2,611,188,550","2,819,875,250","-208,686,700",육상 여객 운송업
007280,한국특수형강,"4,273,031","4,522,967","-249,936","4,593,080,490","4,805,264,042","-212,183,552",1차 철강 제조업
003300,한일홀딩스,"118,438","126,188","-7,750","4,041,467,400","4,262,179,850","-220,712,450","시멘트, 석회, 플라스터 및 그 제품 제조업"
023800,인지컨트롤스,"1,764,598","1,872,739","-108,141","5,702,491,620","5,926,069,080","-223,577,460",자동차 신품 부품 제조업
000230,일동홀딩스,"229,885","257,232","-27,347","1,766,312,810","1,990,835,980","-224,523,170",의약품 제조업
001470,삼부토건,"18,614,956","19,118,306","-503,350","10,450,750,487","10,679,569,334","-228,818,847",토목 건설업
069640,한세엠케이,"596,052","696,407","-100,355","1,488,054,990","1,722,174,260","-234,119,270","섬유, 의복, 신발 및 가죽제품 소매업"
000950,전방,"26,644","48,769","-22,125","307,164,460","541,659,030","-234,494,570",방적 및 가공사 제조업
004090,한국석유,"95,346","99,308","-3,962","7,670,562,900","7,905,363,200","-234,800,300",기타 비금속 광물제품 제조업
009180,한솔로지스틱스,"14,409,327","14,508,809","-99,482","16,689,330,294","16,933,956,183","-244,625,889",기타 운송관련 서비스업
078000,텔코웨어,"442,244","464,644","-22,400","4,925,734,890","5,171,225,450","-245,490,560","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
005960,동부건설,"1,393,495","1,435,033","-41,538","9,964,959,220","10,218,309,100","-253,349,880",토목 건설업
016610,DB금융투자,"2,587,025","2,665,825","-78,800","7,341,364,455","7,598,898,850","-257,534,395",금융 지원 서비스업
003610,방림,"1,768,150","1,927,005","-158,855","2,614,980,155","2,878,736,125","-263,755,970",직물직조 및 직물제품 제조업
002100,경농,"3,322,827","3,373,668","-50,841","27,698,866,770","27,968,942,570","-270,075,800","비료, 농약 및 살균, 살충제 제조업"
071970,STX중공업,"1,902,259","2,084,000","-181,741","3,270,538,380","3,541,383,780","-270,845,400",일반 목적용 기계 제조업
016090,대현,"2,682,588","2,820,561","-137,973","4,338,889,290","4,610,050,095","-271,160,805",봉제의복 제조업
007980,태평양물산,"5,323,376","5,514,740","-191,364","7,964,227,675","8,242,436,205","-278,208,530",봉제의복 제조업
003080,성보화학,"362,308","463,957","-101,649","1,120,307,015","1,407,562,065","-287,255,050","비료, 농약 및 살균, 살충제 제조업"
006390,한일현대시멘트,"548,387","564,079","-15,692","12,163,230,450","12,450,869,000","-287,638,550","시멘트, 석회, 플라스터 및 그 제품 제조업"
092200,디아이씨,"3,388,302","3,673,273","-284,971","4,175,042,070","4,477,645,272","-302,603,202",자동차 신품 부품 제조업
009070,KCTC,"3,687,374","3,822,528","-135,154","7,147,861,095","7,457,901,285","-310,040,190",도로 화물 운송업
083420,그린케미칼,"971,412","1,085,828","-114,416","2,659,118,845","2,973,402,915","-314,284,070",기타 화학제품 제조업
025620,제이준코스메틱,"7,309,224","7,449,810","-140,586","16,916,531,730","17,233,788,965","-317,257,235",기타 화학제품 제조업
003160,디아이,"4,677,732","4,832,829","-155,097","10,967,322,920","11,285,585,995","-318,263,075","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
014530,극동유화,"5,648,567","5,754,277","-105,710","14,875,674,160","15,202,698,925","-327,024,765",석유 정제품 제조업
001780,알루코,"7,999,219","8,229,577","-230,358","12,170,456,920","12,510,484,165","-340,027,245",1차 비철금속 제조업
18064K,한진칼우,"4,587,962","4,593,988","-6,026","215,694,092,350","216,043,395,750","-349,303,400",-
035510,신세계 I&C,"87,412","90,968","-3,556","7,783,268,800","8,142,839,800","-359,571,000","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
014830,유니드,"292,362","308,559","-16,197","9,924,585,000","10,296,755,700","-372,170,700",기초 화학물질 제조업
010820,퍼스텍,"6,620,896","6,921,900","-301,004","10,307,986,475","10,681,724,715","-373,738,240",무기 및 총포탄 제조업
009140,경인전자,"9,047","32,865","-23,818","148,643,050","526,551,800","-377,908,750",전자부품 제조업
004270,남성,"27,674,274","27,879,619","-205,345","51,030,238,900","51,408,212,585","-377,973,685",기타 전문 도매업
010050,우리종금,"45,125,965","46,165,954","-1,039,989","21,091,487,220","21,471,968,969","-380,481,749",기타 금융업
143210,핸즈코퍼레이션,"305,366","375,843","-70,477","1,736,879,180","2,125,987,870","-389,108,690",자동차 신품 부품 제조업
005430,한국공항,"249,755","265,033","-15,278","6,538,939,450","6,936,095,700","-397,156,250",기타 운송관련 서비스업
004080,신흥,"70,428","117,897","-47,469","613,838,190","1,031,467,830","-417,629,640",기계장비 및 관련 물품 도매업
004060,SG세계물산,"66,240,629","66,544,255","-303,626","31,788,910,170","32,207,517,055","-418,606,885",상품 종합 도매업
014130,한익스프레스,"15,091,794","15,256,025","-164,231","69,684,960,460","70,115,678,405","-430,717,945",도로 화물 운송업
067830,세이브존I&C,"1,349,631","1,606,706","-257,075","2,777,253,260","3,213,195,105","-435,941,845",종합 소매업
085620,미래에셋생명,"2,538,255","2,697,496","-159,241","7,354,251,965","7,796,606,655","-442,354,690",보험업
004100,태양금속,"10,059,060","10,459,776","-400,716","9,863,135,444","10,306,270,579","-443,135,135",자동차 신품 부품 제조업
003410,쌍용양회,"16,329,229","16,362,688","-33,459","76,121,363,210","76,565,244,215","-443,881,005","시멘트, 석회, 플라스터 및 그 제품 제조업"
004360,세방,"480,434","537,865","-57,431","3,881,863,280","4,337,771,570","-455,908,290",도로 화물 운송업
009680,모토닉,"737,842","833,225","-95,383","4,841,906,590","5,322,063,275","-480,156,685",자동차 신품 부품 제조업
140910,에이리츠,"285,603","375,900","-90,297","1,594,030,750","2,076,734,800","-482,704,050",부동산 임대 및 공급업
001725,신영증권우,"42,865","53,457","-10,592","1,978,911,250","2,469,956,400","-491,045,150",-
